"region","year","variable","value"
"Nova Scotia",1990,"predator.lag08",40.862787527
"Nova Scotia",1991,"predator.lag08",42.595437487
"Nova Scotia",1992,"predator.lag08",42.25914985
"Nova Scotia",1993,"predator.lag08",45.422934613
"Nova Scotia",1994,"predator.lag08",31.150374633
"Nova Scotia",1995,"predator.lag08",32.788339516
"Nova Scotia",1996,"predator.lag08",38.302713025
"Nova Scotia",1997,"predator.lag08",28.326616448
"Nova Scotia",1998,"predator.lag08",25.274136743
"Nova Scotia",1999,"predator.lag08",22.341086836
"Nova Scotia",2000,"predator.lag08",21.935841284
"Nova Scotia",2001,"predator.lag08",15.209094736
"Nova Scotia",2002,"predator.lag08",12.884499333
"Nova Scotia",2003,"predator.lag08",14.163560859
"Rhode Island",1987,"predator.lag08",2.444046844
"Rhode Island",1988,"predator.lag08",2.043108974
"Rhode Island",1989,"predator.lag08",5.3118221335
"Rhode Island",1990,"predator.lag08",6.016464982
"Rhode Island",1991,"predator.lag08",5.104080365
"Rhode Island",1992,"predator.lag08",4.811748798
"Rhode Island",1993,"predator.lag08",6.663040902
"Rhode Island",1994,"predator.lag08",3.008309292
"Rhode Island",1995,"predator.lag08",1.736048266
"Rhode Island",1996,"predator.lag08",1.1669435215
"Rhode Island",1997,"predator.lag08",1.904761905
"Rhode Island",1998,"predator.lag08",5.583333333
"Rhode Island",1999,"predator.lag08",1.1815183365
"Rhode Island",2000,"predator.lag08",0.754761905
"Rhode Island",2001,"predator.lag08",0.7161890395
"Rhode Island",2002,"predator.lag08",0.482142857
"Rhode Island",2003,"predator.lag08",1.547619048
"Rhode Island",2004,"predator.lag08",2.503246753
"Rhode Island",2005,"predator.lag08",0.2976190475
"Rhode Island",2006,"predator.lag08",1.486353078
"Rhode Island",2007,"predator.lag08",0.5421675375
"s Gulf St Lawrence",1984,"predator.lag08",5.356015356
"s Gulf St Lawrence",1985,"predator.lag08",5.61952756
"s Gulf St Lawrence",1986,"predator.lag08",9.107732005
"s Gulf St Lawrence",1987,"predator.lag08",9.545923468
"s Gulf St Lawrence",1988,"predator.lag08",10.025051403
"s Gulf St Lawrence",1989,"predator.lag08",15.50166098
"s Gulf St Lawrence",1990,"predator.lag08",6.211165946
"s Gulf St Lawrence",1991,"predator.lag08",4.725072811
"s Gulf St Lawrence",1992,"predator.lag08",6.309847403
"s Gulf St Lawrence",1993,"predator.lag08",10.063247822
"s Gulf St Lawrence",1994,"predator.lag08",13.49395748
"s Gulf St Lawrence",1995,"predator.lag08",7.300118179
"s Gulf St Lawrence",1996,"predator.lag08",10.328265489
"s Gulf St Lawrence",1997,"predator.lag08",7.106372335
"s Gulf St Lawrence",1998,"predator.lag08",7.591020886
"s Gulf St Lawrence",1999,"predator.lag08",8.089962245
"s Gulf St Lawrence",2000,"predator.lag08",5.60144151
"s Gulf St Lawrence",2001,"predator.lag08",3.824391063
"s Gulf St Lawrence",2002,"predator.lag08",3.716135338
"s Gulf St Lawrence",2003,"predator.lag08",2.168474469
"s Gulf St Lawrence",2004,"predator.lag08",2.979294051
"s Gulf St Lawrence",2005,"predator.lag08",2.853908784
"s Gulf St Lawrence",2006,"predator.lag08",3.426484005
"s Gulf St Lawrence",2007,"predator.lag08",3.022792355
"s New England",1982,"predator.lag08",1.925
"s New England",1983,"predator.lag08",5.51
"s New England",1984,"predator.lag08",6.27
"s New England",1985,"predator.lag08",4.581
"s New England",1986,"predator.lag08",3.211
"s New England",1987,"predator.lag08",4.059
"s New England",1988,"predator.lag08",3.436
"s New England",1989,"predator.lag08",4.221
"s New England",1990,"predator.lag08",7.777
"s New England",1991,"predator.lag08",2.874
"s New England",1992,"predator.lag08",3.764
"s New England",1993,"predator.lag08",2.327
"s New England",1994,"predator.lag08",1.56
"s New England",1995,"predator.lag08",2.087
"s New England",1996,"predator.lag08",1.632
"s New England",1997,"predator.lag08",2.88
"s New England",1998,"predator.lag08",4.533
"s New England",1999,"predator.lag08",1.732
"s New England",2000,"predator.lag08",1.704
"s New England",2001,"predator.lag08",1.137
"s New England",2002,"predator.lag08",4.551
"s New England",2003,"predator.lag08",1.56
"s New England",2004,"predator.lag08",2.125
"s New England",2005,"predator.lag08",2.561
"s New England",2006,"predator.lag08",2.937
"s New England",2007,"predator.lag08",4.07
"Connecticut",1992,"environment.lag08",1.6
"Connecticut",1993,"environment.lag08",-0.63
"Connecticut",1994,"environment.lag08",0.5
"Connecticut",1995,"environment.lag08",-0.75
"Connecticut",1996,"environment.lag08",0.72
"Connecticut",1997,"environment.lag08",5.08
"Connecticut",1998,"environment.lag08",3.96
"Connecticut",1999,"environment.lag08",1.03
"Connecticut",2000,"environment.lag08",3.28
"Connecticut",2001,"environment.lag08",2.67
"Connecticut",2002,"environment.lag08",3.03
"Connecticut",2003,"environment.lag08",3.96
"Connecticut",2004,"environment.lag08",-3.78
"Connecticut",2005,"environment.lag08",-0.17
"Connecticut",2006,"environment.lag08",0.72
"Connecticut",2007,"environment.lag08",1.7
"Georges Bank",1982,"environment.lag08",1.23
"Georges Bank",1983,"environment.lag08",1.63
"Georges Bank",1984,"environment.lag08",1.37
"Georges Bank",1985,"environment.lag08",-2.14
"Georges Bank",1986,"environment.lag08",0.17
"Georges Bank",1987,"environment.lag08",-2.25
"Georges Bank",1988,"environment.lag08",0.56
"Georges Bank",1989,"environment.lag08",2.05
"Georges Bank",1990,"environment.lag08",0.8
"Georges Bank",1991,"environment.lag08",3.42
"Georges Bank",1992,"environment.lag08",1.6
"Georges Bank",1993,"environment.lag08",-0.63
"Georges Bank",1994,"environment.lag08",0.5
"Georges Bank",1995,"environment.lag08",-0.75
"Georges Bank",1996,"environment.lag08",0.72
"Georges Bank",1997,"environment.lag08",5.08
"Georges Bank",1998,"environment.lag08",3.96
"Georges Bank",1999,"environment.lag08",1.03
"Georges Bank",2000,"environment.lag08",3.28
"Georges Bank",2001,"environment.lag08",2.67
"Georges Bank",2002,"environment.lag08",3.03
"Georges Bank",2003,"environment.lag08",3.96
"Georges Bank",2004,"environment.lag08",-3.78
"Georges Bank",2005,"environment.lag08",-0.17
"Georges Bank",2006,"environment.lag08",0.72
"Georges Bank",2007,"environment.lag08",1.7
"Gulf of Maine",1982,"environment.lag08",1.23
"Gulf of Maine",1983,"environment.lag08",1.63
"Gulf of Maine",1984,"environment.lag08",1.37
"Gulf of Maine",1985,"environment.lag08",-2.14
"Gulf of Maine",1986,"environment.lag08",0.17
"Gulf of Maine",1987,"environment.lag08",-2.25
"Gulf of Maine",1988,"environment.lag08",0.56
"Gulf of Maine",1989,"environment.lag08",2.05
"Gulf of Maine",1990,"environment.lag08",0.8
"Gulf of Maine",1991,"environment.lag08",3.42
"Gulf of Maine",1992,"environment.lag08",1.6
"Gulf of Maine",1993,"environment.lag08",-0.63
"Gulf of Maine",1994,"environment.lag08",0.5
"Gulf of Maine",1995,"environment.lag08",-0.75
"Gulf of Maine",1996,"environment.lag08",0.72
"Gulf of Maine",1997,"environment.lag08",5.08
"Gulf of Maine",1998,"environment.lag08",3.96
"Gulf of Maine",1999,"environment.lag08",1.03
"Gulf of Maine",2000,"environment.lag08",3.28
"Gulf of Maine",2001,"environment.lag08",2.67
"Gulf of Maine",2002,"environment.lag08",3.03
"Gulf of Maine",2003,"environment.lag08",3.96
"Gulf of Maine",2004,"environment.lag08",-3.78
"Gulf of Maine",2005,"environment.lag08",-0.17
"Gulf of Maine",2006,"environment.lag08",0.72
"Gulf of Maine",2007,"environment.lag08",1.7
"Massachusetts",1986,"environment.lag08",0.17
"Massachusetts",1987,"environment.lag08",-2.25
"Massachusetts",1988,"environment.lag08",0.56
"Massachusetts",1989,"environment.lag08",2.05
"Massachusetts",1990,"environment.lag08",0.8
"Massachusetts",1991,"environment.lag08",3.42
"Massachusetts",1992,"environment.lag08",1.6
"Massachusetts",1993,"environment.lag08",-0.63
"Massachusetts",1994,"environment.lag08",0.5
"Massachusetts",1995,"environment.lag08",-0.75
"Massachusetts",1996,"environment.lag08",0.72
"Massachusetts",1997,"environment.lag08",5.08
"Massachusetts",1998,"environment.lag08",3.96
"Massachusetts",1999,"environment.lag08",1.03
"Massachusetts",2000,"environment.lag08",3.28
"Massachusetts",2001,"environment.lag08",2.67
"Massachusetts",2002,"environment.lag08",3.03
"Massachusetts",2003,"environment.lag08",3.96
"Massachusetts",2004,"environment.lag08",-3.78
"Massachusetts",2005,"environment.lag08",-0.17
"Massachusetts",2006,"environment.lag08",0.72
"Massachusetts",2007,"environment.lag08",1.7
"Newfoundland",1984,"environment.lag08",1.37
"Newfoundland",1985,"environment.lag08",-2.14
"Newfoundland",1986,"environment.lag08",0.17
"Newfoundland",1987,"environment.lag08",-2.25
"Newfoundland",1988,"environment.lag08",0.56
"Newfoundland",1989,"environment.lag08",2.05
"Newfoundland",1990,"environment.lag08",0.8
"Newfoundland",1991,"environment.lag08",3.42
"Newfoundland",1992,"environment.lag08",1.6
"Newfoundland",1993,"environment.lag08",-0.63
"Newfoundland",1994,"environment.lag08",0.5
"Newfoundland",1995,"environment.lag08",-0.75
"Nova Scotia",1978,"environment.lag08",-1.89
"Nova Scotia",1979,"environment.lag08",-0.96
"Nova Scotia",1980,"environment.lag08",0.34
"Nova Scotia",1981,"environment.lag08",2.52
"Nova Scotia",1982,"environment.lag08",1.23
"Nova Scotia",1983,"environment.lag08",1.63
"Nova Scotia",1984,"environment.lag08",1.37
"Nova Scotia",1985,"environment.lag08",-2.14
"Nova Scotia",1986,"environment.lag08",0.17
"Nova Scotia",1987,"environment.lag08",-2.25
"Nova Scotia",1988,"environment.lag08",0.56
"Nova Scotia",1989,"environment.lag08",2.05
"Nova Scotia",1990,"environment.lag08",0.8
"Nova Scotia",1991,"environment.lag08",3.42
"Nova Scotia",1992,"environment.lag08",1.6
"Nova Scotia",1993,"environment.lag08",-0.63
"Nova Scotia",1994,"environment.lag08",0.5
"Nova Scotia",1995,"environment.lag08",-0.75
"Nova Scotia",1996,"environment.lag08",0.72
"Nova Scotia",1997,"environment.lag08",5.08
"Nova Scotia",1998,"environment.lag08",3.96
"Nova Scotia",1999,"environment.lag08",1.03
"Nova Scotia",2000,"environment.lag08",3.28
"Nova Scotia",2001,"environment.lag08",2.67
"Nova Scotia",2002,"environment.lag08",3.03
"Nova Scotia",2003,"environment.lag08",3.96
"Rhode Island",1987,"environment.lag08",-2.25
"Rhode Island",1988,"environment.lag08",0.56
"Rhode Island",1989,"environment.lag08",2.05
"Rhode Island",1990,"environment.lag08",0.8
"Rhode Island",1991,"environment.lag08",3.42
"Rhode Island",1992,"environment.lag08",1.6
"Rhode Island",1993,"environment.lag08",-0.63
"Rhode Island",1994,"environment.lag08",0.5
"Rhode Island",1995,"environment.lag08",-0.75
"Rhode Island",1996,"environment.lag08",0.72
"Rhode Island",1997,"environment.lag08",5.08
"Rhode Island",1998,"environment.lag08",3.96
"Rhode Island",1999,"environment.lag08",1.03
"Rhode Island",2000,"environment.lag08",3.28
"Rhode Island",2001,"environment.lag08",2.67
"Rhode Island",2002,"environment.lag08",3.03
"Rhode Island",2003,"environment.lag08",3.96
"Rhode Island",2004,"environment.lag08",-3.78
"Rhode Island",2005,"environment.lag08",-0.17
"Rhode Island",2006,"environment.lag08",0.72
"Rhode Island",2007,"environment.lag08",1.7
"s Gulf St Lawrence",1984,"environment.lag08",1.37
"s Gulf St Lawrence",1985,"environment.lag08",-2.14
"s Gulf St Lawrence",1986,"environment.lag08",0.17
"s Gulf St Lawrence",1987,"environment.lag08",-2.25
"s Gulf St Lawrence",1988,"environment.lag08",0.56
"s Gulf St Lawrence",1989,"environment.lag08",2.05
"s Gulf St Lawrence",1990,"environment.lag08",0.8
"s Gulf St Lawrence",1991,"environment.lag08",3.42
"s Gulf St Lawrence",1992,"environment.lag08",1.6
"s Gulf St Lawrence",1993,"environment.lag08",-0.63
"s Gulf St Lawrence",1994,"environment.lag08",0.5
"s Gulf St Lawrence",1995,"environment.lag08",-0.75
"s Gulf St Lawrence",1996,"environment.lag08",0.72
"s Gulf St Lawrence",1997,"environment.lag08",5.08
"s Gulf St Lawrence",1998,"environment.lag08",3.96
"s Gulf St Lawrence",1999,"environment.lag08",1.03
"s Gulf St Lawrence",2000,"environment.lag08",3.28
"s Gulf St Lawrence",2001,"environment.lag08",2.67
"s Gulf St Lawrence",2002,"environment.lag08",3.03
"s Gulf St Lawrence",2003,"environment.lag08",3.96
"s Gulf St Lawrence",2004,"environment.lag08",-3.78
"s Gulf St Lawrence",2005,"environment.lag08",-0.17
"s Gulf St Lawrence",2006,"environment.lag08",0.72
"s Gulf St Lawrence",2007,"environment.lag08",1.7
"s New England",1982,"environment.lag08",1.23
"s New England",1983,"environment.lag08",1.63
"s New England",1984,"environment.lag08",1.37
"s New England",1985,"environment.lag08",-2.14
"s New England",1986,"environment.lag08",0.17
"s New England",1987,"environment.lag08",-2.25
"s New England",1988,"environment.lag08",0.56
"s New England",1989,"environment.lag08",2.05
"s New England",1990,"environment.lag08",0.8
"s New England",1991,"environment.lag08",3.42
"s New England",1992,"environment.lag08",1.6
"s New England",1993,"environment.lag08",-0.63
"s New England",1994,"environment.lag08",0.5
"s New England",1995,"environment.lag08",-0.75
"s New England",1996,"environment.lag08",0.72
"s New England",1997,"environment.lag08",5.08
"s New England",1998,"environment.lag08",3.96
"s New England",1999,"environment.lag08",1.03
"s New England",2000,"environment.lag08",3.28
"s New England",2001,"environment.lag08",2.67
"s New England",2002,"environment.lag08",3.03
"s New England",2003,"environment.lag08",3.96
"s New England",2004,"environment.lag08",-3.78
"s New England",2005,"environment.lag08",-0.17
"s New England",2006,"environment.lag08",0.72
"s New England",2007,"environment.lag08",1.7
